SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Cost,Total Sales,Year,Quarter,Product,Standard Cost,Color,Subcategory,Category,Background Color Format,Font Color Format,Category ID,Subcategory ID,EmployeeID,Salesperson,Title,UPN,Region,Country,Group,Profit,Profit Margin,YYYYMM
SO47684,2018-10-08,468,17,281,5,2,22.79,31.34,45.58,2018,4,"Full-Finger Gloves, S",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Southeast,United States,North America,14.239999999999998,31.241772707327776,2018-10
SO43673,2017-07-10,285,618,281,2,2,178.58,352.4,357.16,2017,3,"LL Road Frame - Black, 52",176.2,Black,Road Frames,Components,#000000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.760000000000048,1.3327360286706371,2017-07
SO43682,2017-07-19,319,486,281,2,2,874.79,1769.42,1749.58,2017,3,"Road-450 Red, 52",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2017-07
SO43688,2017-07-23,270,161,281,2,2,183.94,362.97,367.88,2017,3,"LL Road Frame - Red, 60",181.49,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.909999999999968,1.3346743503316212,2017-07
SO43858,2017-08-08,285,36,281,2,2,178.58,352.4,357.16,2017,3,"LL Road Frame - Black, 52",176.2,Black,Road Frames,Components,#000000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.760000000000048,1.3327360286706371,2017-08
SO43876,2017-08-20,315,270,281,2,2,874.79,1769.42,1749.58,2017,3,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2017-08
SO43883,2017-08-21,264,684,281,2,2,183.94,362.97,367.88,2017,3,"LL Road Frame - Red, 48",181.49,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.909999999999968,1.3346743503316212,2017-08
SO43907,2017-08-27,232,342,281,2,2,28.84,63.45,57.68,2017,3,"Long-Sleeve Logo Jersey, L",31.72,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-5.770000000000003,-10.003467406380032,2017-08
SO43908,2017-08-28,232,432,281,2,2,28.84,63.45,57.68,2017,3,"Long-Sleeve Logo Jersey, L",31.72,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-5.770000000000003,-10.003467406380032,2017-08
SO44114,2017-09-23,275,575,281,2,2,356.9,704.28,713.8,2017,3,"ML Road Frame - Red, 48",352.14,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,9.519999999999982,1.3337069207060777,2017-09
SO44117,2017-09-24,315,143,281,2,2,874.79,1769.42,1749.58,2017,3,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2017-09
SO44129,2017-09-27,212,54,281,2,2,20.19,24.06,40.38,2017,3,"Sport-100 Helmet, Red",12.03,Red,Helmets,Accessories,#FF0000,#FFFFFF,2,2,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,16.320000000000004,40.41604754829124,2017-09
SO44131,2017-09-29,212,576,281,2,2,20.19,24.06,40.38,2017,3,"Sport-100 Helmet, Red",12.03,Red,Helmets,Accessories,#FF0000,#FFFFFF,2,2,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,16.320000000000004,40.41604754829124,2017-09
SO44280,2017-10-01,229,215,281,2,2,28.84,63.45,57.68,2017,4,"Long-Sleeve Logo Jersey, M",31.72,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-5.770000000000003,-10.003467406380032,2017-10
SO44293,2017-10-11,223,618,281,2,2,5.19,11.41,10.38,2017,4,AWC Logo Cap,5.71,Multi,Caps,Clothing,#BC8F8F,#000000,4,12,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-1.0299999999999994,-9.92292870905587,2017-10
SO44307,2017-10-20,315,486,281,2,2,874.79,1769.42,1749.58,2017,4,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2017-10
SO44311,2017-10-26,315,269,281,2,2,874.79,1769.42,1749.58,2017,4,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2017-10
SO44313,2017-10-27,319,161,281,2,2,874.79,1769.42,1749.58,2017,4,"Road-450 Red, 52",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2017-10
SO44491,2017-11-04,319,162,281,2,2,874.79,1769.42,1749.58,2017,4,"Road-450 Red, 52",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2017-11
SO44494,2017-11-05,232,558,281,2,2,28.84,63.45,57.68,2017,4,"Long-Sleeve Logo Jersey, L",31.72,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-5.770000000000003,-10.003467406380032,2017-11
SO44502,2017-11-07,315,36,281,2,2,874.79,1769.42,1749.58,2017,4,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2017-11
SO44515,2017-11-09,223,107,281,2,2,5.19,11.41,10.38,2017,4,AWC Logo Cap,5.71,Multi,Caps,Clothing,#BC8F8F,#000000,4,12,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-1.0299999999999994,-9.92292870905587,2017-11
SO44522,2017-11-13,285,270,281,2,2,178.58,352.4,357.16,2017,4,"LL Road Frame - Black, 52",176.2,Black,Road Frames,Components,#000000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.760000000000048,1.3327360286706371,2017-11
SO44531,2017-11-15,314,684,281,2,2,2146.96,4342.59,4293.92,2017,4,"Road-150 Red, 56",2171.29,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-48.67000000000007,-1.1334631292618418,2017-11
SO44559,2017-11-26,264,342,281,2,2,183.94,362.97,367.88,2017,4,"LL Road Frame - Red, 48",181.49,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.909999999999968,1.3346743503316212,2017-11
SO44740,2017-12-01,232,216,281,2,2,28.84,63.45,57.68,2017,4,"Long-Sleeve Logo Jersey, L",31.72,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-5.770000000000003,-10.003467406380032,2017-12
SO44778,2017-12-23,310,575,281,2,2,2146.96,4342.59,4293.92,2017,4,"Road-150 Red, 62",2171.29,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-48.67000000000007,-1.1334631292618418,2017-12
SO44782,2017-12-24,264,143,281,2,2,183.94,362.97,367.88,2017,4,"LL Road Frame - Red, 48",181.49,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.909999999999968,1.3346743503316212,2017-12
SO44784,2017-12-24,315,126,281,2,2,874.79,1769.42,1749.58,2017,4,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2017-12
SO44797,2017-12-30,310,54,281,2,2,2146.96,4342.59,4293.92,2017,4,"Road-150 Red, 62",2171.29,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-48.67000000000007,-1.1334631292618418,2017-12
SO44800,2017-12-31,348,576,281,2,2,2024.99,3796.19,4049.98,2017,4,"Mountain-100 Black, 38",1898.09,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,253.78999999999996,6.266450698521966,2017-12
SO45053,2018-01-14,223,618,281,2,2,5.19,11.41,10.38,2018,1,AWC Logo Cap,5.71,Multi,Caps,Clothing,#BC8F8F,#000000,4,12,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-1.0299999999999994,-9.92292870905587,2018-01
SO45067,2018-01-27,223,269,281,2,2,5.19,11.41,10.38,2018,1,AWC Logo Cap,5.71,Multi,Caps,Clothing,#BC8F8F,#000000,4,12,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-1.0299999999999994,-9.92292870905587,2018-01
SO45069,2018-01-28,315,161,281,2,2,874.79,1769.42,1749.58,2018,1,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-01
SO45277,2018-02-05,310,558,281,2,2,2146.96,4342.59,4293.92,2018,1,"Road-150 Red, 62",2171.29,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-48.67000000000007,-1.1334631292618418,2018-02
SO45285,2018-02-08,315,36,281,2,2,874.79,1769.42,1749.58,2018,1,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-02
SO45297,2018-02-11,315,107,281,2,2,874.79,1769.42,1749.58,2018,1,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-02
SO45302,2018-02-15,317,270,281,2,2,874.79,1769.42,1749.58,2018,1,"Road-450 Red, 44",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-02
SO45304,2018-02-15,351,144,281,2,2,2024.99,3796.19,4049.98,2018,1,"Mountain-100 Black, 48",1898.09,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,253.78999999999996,6.266450698521966,2018-02
SO45309,2018-02-16,270,684,281,2,2,183.94,362.97,367.88,2018,1,"LL Road Frame - Red, 60",181.49,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.909999999999968,1.3346743503316212,2018-02
SO45335,2018-02-23,262,342,281,2,2,183.94,362.97,367.88,2018,1,"LL Road Frame - Red, 44",181.49,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.909999999999968,1.3346743503316212,2018-02
SO45556,2018-03-17,315,575,281,2,2,874.79,1769.42,1749.58,2018,1,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-03
SO45561,2018-03-19,316,143,281,2,2,874.79,1769.42,1749.58,2018,1,"Road-450 Red, 60",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-03
SO45562,2018-03-20,319,126,281,2,2,874.79,1769.42,1749.58,2018,1,"Road-450 Red, 52",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-03
SO45573,2018-03-26,350,576,281,2,2,2024.99,3796.19,4049.98,2018,1,"Mountain-100 Black, 44",1898.09,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,253.78999999999996,6.266450698521966,2018-03
SO45575,2018-03-27,319,54,281,2,2,874.79,1769.42,1749.58,2018,1,"Road-450 Red, 52",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-03
SO45793,2018-04-10,232,618,281,2,2,28.84,63.45,57.68,2018,2,"Long-Sleeve Logo Jersey, L",31.72,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-5.770000000000003,-10.003467406380032,2018-04
SO45807,2018-04-24,238,269,281,2,2,758.08,1495.94,1516.16,2018,2,"HL Road Frame - Red, 62",747.97,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,20.220000000000027,1.3336323343182794,2018-04
SO45809,2018-04-26,319,161,281,2,2,874.79,1769.42,1749.58,2018,2,"Road-450 Red, 52",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-04
SO46036,2018-05-04,313,558,281,2,2,2146.96,4342.59,4293.92,2018,2,"Road-150 Red, 52",2171.29,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-48.67000000000007,-1.1334631292618418,2018-05
SO46043,2018-05-09,272,36,281,2,2,183.94,362.97,367.88,2018,2,"LL Road Frame - Red, 62",181.49,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.909999999999968,1.3346743503316212,2018-05
SO46054,2018-05-15,223,107,281,2,2,5.19,11.41,10.38,2018,2,AWC Logo Cap,5.71,Multi,Caps,Clothing,#BC8F8F,#000000,4,12,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-1.0299999999999994,-9.92292870905587,2018-05
SO46059,2018-05-16,312,270,281,2,2,2146.96,4342.59,4293.92,2018,2,"Road-150 Red, 48",2171.29,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-48.67000000000007,-1.1334631292618418,2018-05
SO46061,2018-05-16,350,144,281,2,2,2024.99,3796.19,4049.98,2018,2,"Mountain-100 Black, 44",1898.09,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,253.78999999999996,6.266450698521966,2018-05
SO46068,2018-05-18,316,684,281,2,2,874.79,1769.42,1749.58,2018,2,"Road-450 Red, 60",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-05
SO46095,2018-05-27,315,342,281,2,2,874.79,1769.42,1749.58,2018,2,"Road-450 Red, 58",884.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-19.840000000000146,-1.1339864424604846,2018-05
SO46097,2018-05-28,241,432,281,2,2,758.08,1495.94,1516.16,2018,2,"HL Road Frame - Red, 44",747.97,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,20.220000000000027,1.3336323343182794,2018-05
SO46363,2018-06-19,262,575,281,2,2,183.94,362.97,367.88,2018,2,"LL Road Frame - Red, 44",181.49,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.909999999999968,1.3346743503316212,2018-06
SO46368,2018-06-20,270,143,281,2,2,183.94,362.97,367.88,2018,2,"LL Road Frame - Red, 60",181.49,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.909999999999968,1.3346743503316212,2018-06
SO46385,2018-06-27,285,54,281,2,2,178.58,352.4,357.16,2018,2,"LL Road Frame - Black, 52",176.2,Black,Road Frames,Components,#000000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,4.760000000000048,1.3327360286706371,2018-06
SO46386,2018-06-28,346,576,281,2,2,850.0,3824.31,1700.0,2018,2,"Mountain-100 Silver, 44",1912.15,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-2124.31,-124.95941176470589,2018-06
SO46610,2018-07-04,420,125,281,2,2,141.62,209.59,283.24,2018,3,ML Mountain Rear Wheel,104.8,Black,Wheels,Components,#000000,#FFFFFF,1,6,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,73.65,26.002683236830958,2018-07
SO46620,2018-07-07,435,618,281,2,2,324.45,600.24,648.9,2018,3,"ML Road Frame-W - Yellow, 48",300.12,Yellow,Road Frames,Components,#FFFF00,#000000,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,48.65999999999997,7.49884419787332,2018-07
SO46633,2018-07-13,297,594,281,2,2,736.15,1307.39,1472.3,2018,3,"HL Mountain Frame - Black, 42",653.7,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,164.90999999999985,11.20084221965631,2018-07
SO46640,2018-07-16,401,252,281,2,2,65.6,97.09,131.2,2018,3,HL Mountain Handlebars,48.55,,Handlebars,Components,#DCDCDC,#000000,1,16,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,34.109999999999985,25.99847560975609,2018-07
SO46655,2018-07-20,410,414,281,2,2,36.45,53.94,72.9,2018,3,LL Mountain Front Wheel,26.97,Black,Wheels,Components,#000000,#FFFFFF,1,6,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,18.960000000000008,26.00823045267491,2018-07
SO46666,2018-07-25,242,234,281,2,2,780.82,1444.51,1561.64,2018,3,"HL Road Frame - Red, 44",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,117.13000000000011,7.500448246714998,2018-07
SO46947,2018-08-05,419,667,281,2,2,52.65,77.92,105.3,2018,3,LL Mountain Rear Wheel,38.96,Black,Wheels,Components,#000000,#FFFFFF,1,6,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,27.379999999999995,26.001899335232665,2018-08
SO46948,2018-08-06,407,558,281,2,2,65.6,97.09,131.2,2018,3,HL Road Handlebars,48.55,,Handlebars,Components,#DCDCDC,#000000,1,16,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,34.109999999999985,25.99847560975609,2018-08
SO46986,2018-08-14,263,89,281,2,2,202.33,374.31,404.66,2018,3,"LL Road Frame - Red, 44",187.16,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,30.350000000000023,7.500123560519947,2018-08
SO46994,2018-08-16,362,396,281,2,2,1229.46,2211.62,2458.92,2018,3,"Mountain-200 Black, 46",1105.81,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,247.30000000000018,10.057260911294396,2018-08
SO47001,2018-08-18,422,684,281,2,2,67.54,99.96,135.08,2018,3,LL Road Rear Wheel,49.98,Black,Wheels,Components,#000000,#FFFFFF,1,6,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,35.12000000000002,25.99940775836542,2018-08
SO47011,2018-08-21,239,540,281,2,2,780.82,1444.51,1561.64,2018,3,"HL Road Frame - Red, 62",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,117.13000000000011,7.500448246714998,2018-08
SO47021,2018-08-23,224,359,281,2,2,5.19,10.46,10.38,2018,3,AWC Logo Cap,5.23,Multi,Caps,Clothing,#BC8F8F,#000000,4,12,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-0.08000000000000007,-0.7707129094412337,2018-08
SO47025,2018-08-23,429,666,281,2,2,324.45,600.24,648.9,2018,3,"ML Road Frame-W - Yellow, 40",300.12,Yellow,Road Frames,Components,#FFFF00,#000000,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,48.65999999999997,7.49884419787332,2018-08
SO47050,2018-08-27,321,432,281,2,2,469.79,973.41,939.58,2018,3,"Road-650 Red, 58",486.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-33.82999999999993,-3.600544924327883,2018-08
SO47052,2018-08-27,362,642,281,2,2,1229.46,2211.62,2458.92,2018,3,"Mountain-200 Black, 46",1105.81,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,247.30000000000018,10.057260911294396,2018-08
SO47055,2018-08-28,383,108,281,2,2,600.26,1211.3,1200.52,2018,3,"Road-550-W Yellow, 40",605.65,Yellow,Road Bikes,Bikes,#FFFF00,#000000,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-10.779999999999973,-0.8979442241695242,2018-08
SO47351,2018-09-01,439,216,281,2,2,780.82,1444.51,1561.64,2018,3,"HL Road Frame - Black, 44",868.63,Black,Road Frames,Components,#000000,#FFFFFF,1,1,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,117.13000000000011,7.500448246714998,2018-09
SO47395,2018-09-13,423,72,281,2,2,165.23,244.54,330.46,2018,3,ML Road Rear Wheel,122.27,Black,Wheels,Components,#000000,#FFFFFF,1,6,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,85.91999999999999,26.000121043394053,2018-09
SO47421,2018-09-18,403,575,281,2,2,24.29,35.96,48.58,2018,3,LL Road Handlebars,17.98,,Handlebars,Components,#DCDCDC,#000000,1,16,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,12.619999999999997,25.977768629065455,2018-09
SO47432,2018-09-20,456,126,281,2,2,44.99,61.87,89.98,2018,3,"Women's Tights, S",30.93,Black,Tights,Clothing,#000000,#FFFFFF,4,8,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,28.110000000000007,31.240275616803743,2018-09
SO47450,2018-09-27,385,54,281,2,2,600.26,1211.3,1200.52,2018,3,"Road-550-W Yellow, 42",605.65,Yellow,Road Bikes,Bikes,#FFFF00,#000000,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-10.779999999999973,-0.8979442241695242,2018-09
SO47664,2018-10-03,367,125,281,2,2,647.99,1196.87,1295.98,2018,4,"Mountain-300 Black, 48",598.44,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,99.11000000000013,7.647494560101246,2018-10
SO47675,2018-10-05,337,618,281,2,2,469.79,973.41,939.58,2018,4,"Road-650 Black, 62",486.71,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-33.82999999999993,-3.600544924327883,2018-10
SO47685,2018-10-08,308,594,281,2,2,744.27,1321.83,1488.54,2018,4,"HL Mountain Frame - Silver, 38",660.91,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,166.71000000000004,11.199564674110205,2018-10
SO47706,2018-10-22,409,414,281,2,2,209.26,371.64,418.52,2018,4,"ML Mountain Frame - Black, 38",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,46.879999999999995,11.201376278314058,2018-10
SO47718,2018-10-26,325,234,281,2,2,469.79,973.41,939.58,2018,4,"Road-650 Red, 62",486.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,841560125,Michael Blythe,Sales Representative,michael-blythe@adventureworks.com,Northeast,United States,North America,-33.82999999999993,-3.600544924327883,2018-10
